X,Y,FID,GEODB_OID,GEODB_SUBT,OBJECTID,ASSETID,OWNER,MAINTRESP,LOCATIONID,IMAGEPATH,BIKEPARKTY,NUMSPACES,NUMUNITS,BPLEVEL,BPSTYLE,FINISH,MOUNTING,COVERED,BPFUND,ROTATION
-122.650865118047392,45.559034246806078,670,453,BPRackST,453,5220-0000532,PDXTRANS,UNKNOWN,BF17683, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.66698060476422,45.562609056816683,3502,3047,BPRackST,3047,5220-0003412,PDXTRANS,PDXTRANS,BF9203, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.648691544132191,45.474067273759616,671,288,BPRackST,288,5220-0000199,PDXTRANS,UNKNOWN,BF49514, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.589671604169112,45.482998197396057,3503,3849,BPRackST,3849,5220-0004256,PDXTRANS,PDXTRANS,BF45987, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.674927181388981,45.521764075467352,672,958,BPRackST,958,5220-0000454,PDXTRANS,UNKNOWN,BF56720, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.601269431289538,45.516868105031776,3504,3664,BPRackST,3664,5220-0004718,PDXTRANS,PDXTRANS,BF38803, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.615090177982168,45.479251240870454,673,803,BPRackST,803,5220-0001563,PDXTRANS,PDXTRANS,BF54058, ,5220,0,0, ,STAPLE, , , , ,0
-122.685457854777255,45.533268599279694,3505,3945,BPRackST,3945,5220-0004356,PDXTRANS,PDXTRANS,BF27416, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.648664945077542,45.473936530178037,674,289,BPRackST,289,5220-0000202,PDXTRANS,UNKNOWN,BF49514, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.621282071751082,45.548243416960752,675,454,BPRackST,454,5220-0000534,PDXTRANS,UNKNOWN,BF20078, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.684007186608397,45.514583963940929,676,959,BPRackST,959,5220-0001785,PDXTRANS,PDXTRANS,BF64525, ,5220,0,0, ,STAPLE, , , , ,0
-122.614921020727394,45.47925435686917,677,804,BPRackST,804,5220-0001564,PDXTRANS,PDXTRANS,BF54058, ,5220,0,0, ,STAPLE, , , , ,0
-122.648635882648961,45.473575188329974,678,290,BPRackST,290,5220-0000213,PDXTRANS,UNKNOWN,BF49515, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.677057659764429,45.562560344748313,3506,3250,BPRackST,3250,5220-0003660,PDXTRANS,PDXTRANS,BF6036, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.719853192479277,45.580853347996765,679,455,BPRackST,455,5220-0000535,PDXTRANS,UNKNOWN,BF5491, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.659917973899283,45.517995031027965,3507,3764,BPRackST,3764,5220-0004171,PDXTRANS,PDXTRANS,BF41913, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.668620492395121,45.540563984007207,3508,3444,BPRackST,3444,5220-0003891,PDXTRANS,PDXTRANS,BF3292, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.683816542176046,45.514934993730883,680,960,BPRackST,960,5220-0001786,PDXTRANS,PDXTRANS,BF64525, ,5220,0,0, ,STAPLE, , , , ,0
-122.698859323129582,45.534950095974885,3509,3350,BPRackST,3350,5220-0003761,PDXTRANS,PDXTRANS,BF27854, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.661723478799985,45.541143118399006,681,805,BPRackST,805,5220-0001565,PDXTRANS,PDXTRANS,BF23301, ,5220,0,0, ,STAPLE, , , , ,0
-122.639596725240438,45.504641672768045,3510,3149,BPRackST,3149,5220-0003551,PDXTRANS,PDXTRANS,BF35550, ,5220,2,0, ,STAPLE, , ,N,Y,110
-122.649720278900261,45.473651413391877,682,291,BPRackST,291,5220-0000230,PDXTRANS,UNKNOWN,BF42993, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.647549758462858,45.55254814459542,3511,3549,BPRackST,3549,5220-0003999,PRIVATE,PRIVATE,BF11893, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.685453523257536,45.533212353525158,3512,3946,BPRackST,3946,5220-0004357,PDXTRANS,PDXTRANS,BF27416, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.666980713950508,45.562600434806086,3513,3048,BPRackST,3048,5220-0003413,PDXTRANS,PDXTRANS,BF9203, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.660464070566007,45.517130686395056,3514,3765,BPRackST,3765,5220-0004172,PDXTRANS,PDXTRANS,BF49819, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.661669147871123,45.504206417648859,3515,3665,BPRackST,3665,5220-0004719,PDXTRANS,PDXTRANS,BF47173, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.677057846900325,45.562551018895029,3516,3251,BPRackST,3251,5220-0003661,PDXTRANS,PDXTRANS,BF6036, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.720643195342646,45.581128880867531,683,456,BPRackST,456,5220-0000536,PDXTRANS,UNKNOWN,BF5492, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.589700237781003,45.482997676296307,3517,3850,BPRackST,3850,5220-0004257,PDXTRANS,PDXTRANS,BF45987, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.675379870653842,45.520915148407553,684,961,BPRackST,961,5220-0001788,PDXTRANS,PDXTRANS,BF56721, ,5220,0,0, ,STAPLE, , , , ,0
-122.661724442670007,45.541257418696141,685,806,BPRackST,806,5220-0001566,PDXTRANS,PDXTRANS,BF23301, ,5220,0,0, ,STAPLE, , , , ,0
-122.698859880078814,45.534959002282832,3518,3351,BPRackST,3351,5220-0003762,PDXTRANS,PDXTRANS,BF27854, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.688524281549817,45.535624346900818,686,672,BPRackST,672,5220-0001368,PDXTRANS,PDXTRANS,BF31321, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.64944067434169,45.47365072231576,687,292,BPRackST,292,5220-0000232,PDXTRANS,UNKNOWN,BF42993, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.682556046912481,45.524432834499763,3519,3947,BPRackST,3947,5220-0004358,PDXTRANS,PDXTRANS,BF28922, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.754042887331352,45.590028140163781,688,457,BPRackST,457,5220-0000537,PDXTRANS,UNKNOWN,BF5610, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.668613120455944,45.540832775580647,3520,3445,BPRackST,3445,5220-0003892,PDXTRANS,PDXTRANS,BF3292, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.675306733266595,45.521048288046941,689,962,BPRackST,962,5220-0001017,PDXTRANS,UNKNOWN,BF56675, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.647549473043171,45.552540602536723,3521,3550,BPRackST,3550,5220-0004000,PRIVATE,PRIVATE,BF11893, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.661721566394945,45.541359883151095,690,807,BPRackST,807,5220-0001567,PDXTRANS,PDXTRANS,BF23301, ,5220,0,0, ,STAPLE, , , , ,0
-122.649286974960006,45.47377298534041,691,293,BPRackST,293,5220-0000234,PDXTRANS,UNKNOWN,BF42948, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.67527315571111,45.521110149389784,692,963,BPRackST,963,5220-0001789,PDXTRANS,PDXTRANS,BF56721, ,5220,0,0, ,STAPLE, , , , ,0
-122.754634357036579,45.590266829016755,693,458,BPRackST,458,5220-0000538,PDXTRANS,UNKNOWN,BF1562, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.687795760952881,45.535638217179383,694,673,BPRackST,673,5220-0001369,PDXTRANS,PDXTRANS,BF31321, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.688666321622776,45.530743551875908,695,808,BPRackST,808,5220-0001568,PDXTRANS,PDXTRANS,BF30000, ,5220,0,0, ,STAPLE, , , , ,0
-122.652913837962572,45.464514605674452,696,294,BPRackST,294,5220-0000236,PDXTRANS,UNKNOWN,BF33294, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.639596592730086,45.504632695731331,3522,3150,BPRackST,3150,5220-0003552,PDXTRANS,PDXTRANS,BF35550, ,5220,2,0, ,STAPLE, , ,N,Y,110
-122.652916066189405,45.462707001775179,697,295,BPRackST,295,5220-0000237,PDXTRANS,UNKNOWN,BF33297, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.65481220200644,45.507304914273995,3523,3666,BPRackST,3666,5220-0004720,PDXTRANS,PDXTRANS,BF32556, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.64468905313997,45.503532112361661,698,459,BPRackST,459,5220-0000539,PDXTRANS,UNKNOWN,BF35239, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.666980817662207,45.56259181284851,3524,3049,BPRackST,3049,5220-0003414,PDXTRANS,PDXTRANS,BF9203, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.660421195901549,45.517126750044319,3525,3766,BPRackST,3766,5220-0004173,PDXTRANS,PDXTRANS,BF49819, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.67705801871351,45.562541693101025,3526,3252,BPRackST,3252,5220-0003662,PDXTRANS,PDXTRANS,BF6036, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.606052417453085,45.47908709335502,3527,3851,BPRackST,3851,5220-0004258,PDXTRANS,PDXTRANS,BF54129, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.656636615848768,45.515915757376369,3528,3352,BPRackST,3352,5220-0003763,PDXTRANS,PDXTRANS,BF41770, ,5220,1,0, ,UNK, , ,N,Y,120
-122.647550058419299,45.552532415262519,3529,3551,BPRackST,3551,5220-0004001,PRIVATE,PRIVATE,BF11893, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.650557097857487,45.535193330419439,699,809,BPRackST,809,5220-0001569,PDXTRANS,PDXTRANS,BF11324, ,5220,0,0, ,STAPLE, , , , ,0
-122.680381555797794,45.528571629310122,3530,3948,BPRackST,3948,5220-0004359,PDXTRANS,PDXTRANS,BF28356, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.668474131341839,45.540927406217762,3531,3446,BPRackST,3446,5220-0003893,PDXTRANS,PDXTRANS,BF7509, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.653081667191344,45.464472957861538,700,296,BPRackST,296,5220-0000240,PDXTRANS,UNKNOWN,BF33340, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.660256979401296,45.51712509524679,3532,3767,BPRackST,3767,5220-0004174,PDXTRANS,PDXTRANS,BF49819, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.635051590725624,45.504748587740792,701,460,BPRackST,460,5220-0000540,PDXTRANS,UNKNOWN,BF44293, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.654809060327622,45.507327456482543,3533,3667,BPRackST,3667,5220-0004721,PDXTRANS,PDXTRANS,BF32556, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.658556456373816,45.517047345570838,702,674,BPRackST,674,5220-0001373,PDXTRANS,PDXTRANS,BF40402, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.639596838925783,45.50462371925763,3534,3151,BPRackST,3151,5220-0003553,PDXTRANS,PDXTRANS,BF35550, ,5220,2,0, ,STAPLE, , ,N,Y,110
-122.650706781747559,45.535119080590441,703,810,BPRackST,810,5220-0001570,PDXTRANS,PDXTRANS,BF18189, ,5220,0,0, ,STAPLE, , , , ,0
-122.666980877575924,45.562583191316207,3535,3050,BPRackST,3050,5220-0003415,PDXTRANS,PDXTRANS,BF9203, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.65289353665537,45.463098236089529,704,297,BPRackST,297,5220-0000244,PDXTRANS,UNKNOWN,BF33296, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.656636657496861,45.515925082629643,3536,3353,BPRackST,3353,5220-0003764,PDXTRANS,PDXTRANS,BF41770, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.630409075824844,45.511987191434358,705,461,BPRackST,461,5220-0000542,PDXTRANS,UNKNOWN,BF46367, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.677058198187993,45.56253236727742,3537,3253,BPRackST,3253,5220-0003663,PDXTRANS,PDXTRANS,BF6036, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.650744122452878,45.535120762908804,706,811,BPRackST,811,5220-0001571,PDXTRANS,PDXTRANS,BF18189, ,5220,0,0, ,STAPLE, , , , ,0
-122.65308051767532,45.463280650048596,707,298,BPRackST,298,5220-0000247,PDXTRANS,UNKNOWN,BF33342, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.650272912672492,45.522983000660496,708,462,BPRackST,462,5220-0000552,PDXTRANS,UNKNOWN,BF64, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.637106413884197,45.526837723999947,709,812,BPRackST,812,5220-0001576,PDXTRANS,PDXTRANS,BF13038, ,5220,0,0, ,STAPLE, , , , ,0
-122.647275275471884,45.463557096346413,710,299,BPRackST,299,5220-0000249,PDXTRANS,UNKNOWN,BF53332, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.642159848398805,45.522786204468325,711,463,BPRackST,463,5220-0000553,PDXTRANS,UNKNOWN,BF188, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.634930722839499,45.534947634570685,712,813,BPRackST,813,5220-0001577,PDXTRANS,PDXTRANS,BF13279, ,5220,0,0, ,STAPLE, , , , ,0
-122.647550505045814,45.552591528143168,3538,3552,BPRackST,3552,5220-0004002,PRIVATE,PRIVATE,BF11893, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.646949111534951,45.463891844895677,713,300,BPRackST,300,5220-0000250,PDXTRANS,UNKNOWN,BF34640, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.606005680753725,45.479087950625676,3539,3852,BPRackST,3852,5220-0004259,PDXTRANS,PDXTRANS,BF54129, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.660380066575655,45.517320917106488,714,675,BPRackST,675,5220-0001374,PDXTRANS,PDXTRANS,BF49749, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.680379978293374,45.528530554949334,3540,3949,BPRackST,3949,5220-0004360,PDXTRANS,PDXTRANS,BF28356, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.655919763308773,45.517129141803622,3541,3768,BPRackST,3768,5220-0004175,PDXTRANS,PDXTRANS,BF49823, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.660640901069982,45.514904067018513,3542,3447,BPRackST,3447,5220-0003894,PDXTRANS,PDXTRANS,BF45503, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.654809379989501,45.50733588171498,3543,3668,BPRackST,3668,5220-0004722,PDXTRANS,PDXTRANS,BF32556, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.63959675947828,45.504614742299793,3544,3152,BPRackST,3152,5220-0003554,PDXTRANS,PDXTRANS,BF35550, ,5220,2,0, ,STAPLE, , ,N,Y,110
-122.680378987657434,45.528448365160116,3545,3950,BPRackST,3950,5220-0004361,PDXTRANS,PDXTRANS,BF28356, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.666981381697553,45.562617669830111,3546,3051,BPRackST,3051,5220-0003416,PDXTRANS,PDXTRANS,BF9203, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.660639315940742,45.514924327120703,3547,3448,BPRackST,3448,5220-0003895,PDXTRANS,PDXTRANS,BF45503, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.676514271787596,45.518403682049346,715,464,BPRackST,464,5220-0000656,PDXTRANS,PDXTRANS,BF56679, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.656636699144926,45.515934407883002,3548,3354,BPRackST,3354,5220-0003765,PDXTRANS,PDXTRANS,BF41770, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.647653691158837,45.552597776942122,3549,3553,BPRackST,3553,5220-0004003,PRIVATE,PRIVATE,BF11893, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.648604904812373,45.47182890582021,716,814,BPRackST,814,5220-0001578,PDXTRANS,PDXTRANS,BF49555, ,5220,0,0, ,STAPLE, , , , ,0
-122.656042224167606,45.512308252321475,3550,3669,BPRackST,3669,5220-0004723,PDXTRANS,PDXTRANS,BF46277, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.75399740852599,45.590012319565318,717,676,BPRackST,676,5220-0001375,PDXTRANS,PDXTRANS,BF5610, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.677058214256846,45.562523042086895,3551,3254,BPRackST,3254,5220-0003664,PDXTRANS,PDXTRANS,BF6036, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.676603821492677,45.518219580981899,718,465,BPRackST,465,5220-0000657,PDXTRANS,PDXTRANS,BF56679, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.655983893789823,45.517120838668554,3552,3769,BPRackST,3769,5220-0004176,PDXTRANS,PDXTRANS,BF49823, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.69597614721593,45.527752535259644,719,815,BPRackST,815,5220-0001579,PDXTRANS,PDXTRANS,BF29529, ,5220,0,0, ,STAPLE, , , , ,0
-122.609906156104032,45.472762710774916,3553,3853,BPRackST,3853,5220-0004260,PDXTRANS,PDXTRANS,BF38265, ,5220,2,0, ,STAPLE, , ,N,N,225
-122.627458062944626,45.513552988352636,720,677,BPRackST,677,5220-0001376,PDXTRANS,PDXTRANS,BF48712, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.646944178823688,45.462984311452246,721,301,BPRackST,301,5220-0000252,PDXTRANS,UNKNOWN,BF34641, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.676766991466309,45.517951569057544,722,466,BPRackST,466,5220-0000658,PDXTRANS,PDXTRANS,BF56679, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.695233328598505,45.564509300400999,723,816,BPRackST,816,5220-0001583,PDXTRANS,PDXTRANS,BF4887, ,5220,0,0, ,STAPLE, , , , ,0
-122.679062107262922,45.51924428504546,724,467,BPRackST,467,5220-0000659,PDXTRANS,PDXTRANS,BF63815, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.64694528968424,45.462413383964694,725,302,BPRackST,302,5220-0000253,PDXTRANS,UNKNOWN,BF34642, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.639596937450335,45.504605765724627,3554,3153,BPRackST,3153,5220-0003555,PDXTRANS,PDXTRANS,BF35550, ,5220,2,0, ,STAPLE, , ,N,Y,110
-122.674988759315838,45.516519322322267,726,468,BPRackST,468,5220-0000667,PDXTRANS,UNKNOWN,BF66162, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.677337596877322,45.523448510478921,3555,3951,BPRackST,3951,5220-0004362,PDXTRANS,PDXTRANS,BF28621, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.668782646274053,45.562382684256939,727,678,BPRackST,678,5220-0001379,PDXTRANS,PDXTRANS,BF8588, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.660417445722089,45.515032206518363,3556,3449,BPRackST,3449,5220-0003896,PDXTRANS,PDXTRANS,BF53176, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.685558206623071,45.517720506374005,728,817,BPRackST,817,5220-0001588,PDXTRANS,PDXTRANS,BF54747, ,5220,0,0, ,STAPLE, , , , ,0
-122.647536599754915,45.512097216379225,3557,3670,BPRackST,3670,5220-0004724,PDXTRANS,PDXTRANS,BF46352, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.646949377394904,45.46273350446041,729,303,BPRackST,303,5220-0000254,PDXTRANS,UNKNOWN,BF34642, ,5220,0,0, ,SELLWD, , ,U, ,0
-122.656024572663171,45.517303849319966,3558,3770,BPRackST,3770,5220-0004177,PDXTRANS,PDXTRANS,BF49753, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.675918181789626,45.517747036338612,730,469,BPRackST,469,5220-0000669,PDXTRANS,UNKNOWN,BF56206, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.666981418876091,45.562574565109188,3559,3052,BPRackST,3052,5220-0003417,PDXTRANS,PDXTRANS,BF9203, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.647653334366666,45.552588349369188,3560,3554,BPRackST,3554,5220-0004004,PRIVATE,PRIVATE,BF11893, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.684752026170884,45.532245326975605,3561,3952,BPRackST,3952,5220-0004363,PDXTRANS,PDXTRANS,BF30421, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.656636750077567,45.515943733157293,3562,3355,BPRackST,3355,5220-0003766,PDXTRANS,PDXTRANS,BF41770, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.639596865583187,45.504596788777953,3563,3154,BPRackST,3154,5220-0003556,PDXTRANS,PDXTRANS,BF35550, ,5220,2,0, ,STAPLE, , ,N,Y,110
-122.677058389900552,45.562513716278012,3564,3255,BPRackST,3255,5220-0003665,PDXTRANS,PDXTRANS,BF6036, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.647181423352947,45.462242902120778,3565,3854,BPRackST,3854,5220-0004261,PDXTRANS,PDXTRANS,BF45808, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.63695243596689,45.526534911623578,3566,3450,BPRackST,3450,5220-0003897,PDXTRANS,PDXTRANS,BF20310, ,5220,2,0, ,ART, , ,N,Y,45
-122.661907992232827,45.518909210675382,731,679,BPRackST,679,5220-0001380,PDXTRANS,PDXTRANS,BF49115, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.666981495213889,45.56256594341734,3567,3053,BPRackST,3053,5220-0003418,PDXTRANS,PDXTRANS,BF9203, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.675848089579375,45.517908920909463,732,470,BPRackST,470,5220-0000671,PDXTRANS,UNKNOWN,BF56206, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.654349340765307,45.535128790353774,733,680,BPRackST,680,5220-0001381,PDXTRANS,PDXTRANS,BF18186, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.656080187928183,45.517302805665011,3568,3771,BPRackST,3771,5220-0004178,PDXTRANS,PDXTRANS,BF49753, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.675708071855908,45.51815240946307,734,471,BPRackST,471,5220-0000672,PDXTRANS,UNKNOWN,BF56206, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.647628472251156,45.512095498950899,3569,3671,BPRackST,3671,5220-0004725,PDXTRANS,PDXTRANS,BF46352, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.653704402678372,45.535127872931845,735,681,BPRackST,681,5220-0001382,PDXTRANS,PDXTRANS,BF18186, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.675066013392708,45.516841805353984,736,472,BPRackST,472,5220-0000675,PDXTRANS,UNKNOWN,BF55712, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.654270007208495,45.535128447672115,737,682,BPRackST,682,5220-0001383,PDXTRANS,PDXTRANS,BF18186, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.642682174381662,45.522951983447918,738,818,BPRackST,818,5220-0001591,PDXTRANS,PDXTRANS,BF70, ,5220,0,0, ,STAPLE, , , , ,0
-122.675078333325601,45.51682444637202,739,473,BPRackST,473,5220-0000676,PDXTRANS,UNKNOWN,BF55712, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.623891252537234,45.53488709954599,740,304,BPRackST,304,5220-0000257,PDXTRANS,UNKNOWN,BF13976, ,5220,0,0, ,CORA, , ,U, ,0
-122.634192123369004,45.558979481484904,741,683,BPRackST,683,5220-0001384,PDXTRANS,PDXTRANS,BF17707, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.684852544032893,45.532239990682541,3570,3953,BPRackST,3953,5220-0004364,PDXTRANS,PDXTRANS,BF30421, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.673833944007299,45.517164844831875,742,474,BPRackST,474,5220-0000677,PDXTRANS,UNKNOWN,BF55330, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.636939428882187,45.52653515693892,3571,3451,BPRackST,3451,5220-0003898,PDXTRANS,PDXTRANS,BF20310, ,5220,2,0, ,ART, , ,N,Y,45
-122.656636946951366,45.515953058760154,3572,3356,BPRackST,3356,5220-0003767,PDXTRANS,PDXTRANS,BF41770, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.648604364921511,45.47181462590742,743,819,BPRackST,819,5220-0001592,PDXTRANS,PDXTRANS,BF49555, ,5220,0,0, ,STAPLE, , , , ,0
-122.647653895942213,45.552579533589729,3573,3555,BPRackST,3555,5220-0004005,PRIVATE,PRIVATE,BF11893, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.623891408775691,45.534938849693582,744,305,BPRackST,305,5220-0000258,PDXTRANS,UNKNOWN,BF13976, ,5220,0,0, ,CORA, , ,U, ,0
-122.647210045977189,45.462242366680321,3574,3855,BPRackST,3855,5220-0004262,PDXTRANS,PDXTRANS,BF45808, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.61753939740521,45.537292401108083,745,684,BPRackST,684,5220-0001385,PDXTRANS,PDXTRANS,BF25060, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.675091635526741,45.556836417970644,3575,3256,BPRackST,3256,5220-0003666,PDXTRANS,PDXTRANS,BF1112, ,5220,2,0, ,STAPLE, , ,N,Y,30
-122.673097157426909,45.519827341249943,746,475,BPRackST,475,5220-0000796,PDXTRANS,UNKNOWN,BF65946, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.639597073876843,45.50458781224787,3576,3155,BPRackST,3155,5220-0003557,PDXTRANS,PDXTRANS,BF35550, ,5220,2,0, ,STAPLE, , ,N,Y,110
-122.66698076211766,45.562557331936247,3577,3054,BPRackST,3054,5220-0003419,PDXTRANS,PDXTRANS,BF9203, ,5220,2,0, ,STAPLE, , ,N,Y,0
-122.685066874156348,45.532237057568722,3578,3954,BPRackST,3954,5220-0004365,PDXTRANS,PDXTRANS,BF30421, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.634645375186707,45.5119910596514,3579,3672,BPRackST,3672,5220-0004726,PDXTRANS,PDXTRANS,BF46363, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.626287279520483,45.516378979513611,3580,3772,BPRackST,3772,5220-0004179,PDXTRANS,PDXTRANS,BF42501, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.636926423806301,45.52653508189325,3581,3452,BPRackST,3452,5220-0003899,PDXTRANS,PDXTRANS,BF20310, ,5220,2,0, ,ART, , ,N,Y,45
-122.656637139182862,45.515962384352491,3582,3357,BPRackST,3357,5220-0003768,PDXTRANS,PDXTRANS,BF41770, ,5220,2,0, ,STAPLE, , ,N,Y,120
-122.67510432213831,45.55683618847921,3583,3257,BPRackST,3257,5220-0003667,PDXTRANS,PDXTRANS,BF1112, ,5220,2,0, ,STAPLE, , ,N,Y,30
-122.647168744399309,45.464991109954241,3584,3055,BPRackST,3055,5220-0003438,PDXTRANS,PDXTRANS,BF52291, ,5220,2,0, ,STAPLE, , ,N,Y,180
-122.626124470159411,45.497222838925438,3585,3856,BPRackST,3856,5220-0004263,PDXTRANS,PDXTRANS,BF36521, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.642040538584936,45.522950569237835,747,476,BPRackST,476,5220-0001015,PDXTRANS,UNKNOWN,BF70, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.648610574545884,45.471890165449508,748,685,BPRackST,685,5220-0001386,PDXTRANS,PDXTRANS,BF49555, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.655301905598463,45.522999591789954,749,306,BPRackST,306,5220-0000296,PDXTRANS,UNKNOWN,BF58, ,5220,0,0, ,STAPLE, , ,U, ,90
